"ID","ProName","class1","class2","class3","SmallPic","BigPic","DownURL","About","ProInfo","ProNo","ProPrice","ProPrice2","IsTop","IsHot","AddDate","orderid","ViewNumber","IsNewPro","issale","ordernum","color","Units","Video_URL","num"
246,"SNOOPY",452,530,0,,,,"515 studio","<p style=""text-align: center;""><img src=""/A_UpLoad//2014071606521383.jpg"" width=""700"" height=""494"" alt="""" /><br />
<br />
<img src=""/A_UpLoad//2014071606524125.jpg"" width=""700"" height=""495"" alt="""" /><br />
<br />
<img src=""/A_UpLoad//2014071606530035.jpg"" width=""700"" height=""489"" alt="""" /><br />
<br />
<img src=""/A_UpLoad//2014071606532969.jpg"" width=""700"" height=""485"" alt="""" /><br />
<br />
<img src=""/A_UpLoad//2014071606535063.jpg"" width=""700"" height=""493"" alt="""" /><br />
<br />
<img src=""/A_UpLoad//2014071606540641.jpg"" width=""700"" height=""491"" alt="""" /></p>","Yuki_He",0,0,0,0,"2014/7/16, 06:54:55",86,0,0,0,0,,,,10
227,"ID SHOW OPEN",452,530,0,,,,"515 studio","<div id=""player138827-parent"" style=""text-align: center;"">
<div style=""border-style: none; height: 464px; width: 800px; overflow: hidden; background-color: rgb(220, 220, 220); background-image: url(/A_UpLoadTool/editor/plugins/flvPlayer/flvPlayer.gif); background-repeat:no-repeat; background-position:center;margin-left: auto;margin-right: auto;"">
<div id=""player944779-parent"" style=""text-align: center;"">
<div style=""border-style: none; height: 464px; width: 800px; overflow: hidden; background-color: rgb(220, 220, 220); background-image: url(/A_UpLoadTool/editor/plugins/flvPlayer/flvPlayer.gif); background-repeat:no-repeat; background-position:center;margin-left: auto;margin-right: auto;""><script src=""/A_UpLoadTool/editor/plugins/flvPlayer/swfobject.js"" type=""text/javascript""></script>
<div id=""player944779""><a href=""http://www.macromedia.com/go/getflashplayer"">Get the Flash Player</a> to see this player.
<div id=""player944779-config"" style=""display: none;visibility: hidden;width: 0px;height:0px;overflow: hidden;"">url=/A_UpLoad/file/0000000b.restored000000.flv iurl=/A_UpLoad/image/2013070917500323.jpg width=800 height=464 loop=false play=false downloadable=false fullscreen=true displayNavigation=true displayDigits=true align=center dispPlaylist=none playlistThumbs=false</div>
</div>
<script type=""text/javascript"">
	var s1 = new SWFObject(""/A_UpLoadTool/editor/plugins/flvPlayer/mediaplayer.swf"",""single"",""800"",""464"",""7"");
	s1.addVariable(""width"",""800"");
	s1.addVariable(""height"",""464"");
	s1.addVariable(""autostart"",""false"");
	s1.addVariable(""file"",""/A_UpLoad/file/0000000b.restored000000.flv"");
	s1.addVariable(""repeat"",""false"");
	s1.addVariable(""image"",""/A_UpLoad/image/2013070917500323.jpg"");
	s1.addVariable(""showdownload"",""false"");
	s1.addVariable(""link"",""/A_UpLoad/file/0000000b.restored000000.flv"");
	s1.addParam(""allowfullscreen"",""true"");
	s1.addVariable(""showdigits"",""true"");
	s1.addVariable(""shownavigation"",""true"");
	s1.addVariable(""logo"","""");
	s1.write(""player944779"");
</script></div>
</div>
<div id=""player138827"">
<div id=""player138827-config"" style=""display: none;visibility: hidden;width: 0px;height:0px;overflow: hidden;"">url=/A_UpLoad/file/0000000b.restored000000.flv iurl=/A_UpLoad/image/2013070917500323.jpg width=800 height=464 loop=false play=false downloadable=false fullscreen=false displayNavigation=true displayDigits=true align=center dispPlaylist=none playlistThumbs=false</div>
</div>
<script type=""text/javascript"">
	var s1 = new SWFObject(""/A_UpLoadTool/editor/plugins/flvPlayer/mediaplayer.swf"",""single"",""800"",""464"",""7"");
	s1.addVariable(""width"",""800"");
	s1.addVariable(""height"",""464"");
	s1.addVariable(""autostart"",""false"");
	s1.addVariable(""file"",""/A_UpLoad/file/0000000b.restored000000.flv"");
	s1.addVariable(""repeat"",""false"");
	s1.addVariable(""image"",""/A_UpLoad/image/2013070917500323.jpg"");
	s1.addVariable(""showdownload"",""false"");
	s1.addVariable(""link"",""/A_UpLoad/file/0000000b.restored000000.flv"");
	s1.addParam(""allowfullscreen"",""false"");
	s1.addVariable(""showdigits"",""true"");
	s1.addVariable(""shownavigation"",""true"");
	s1.addVariable(""logo"","""");
	s1.write(""player138827"");
</script></div>
</div>","Yuki_He",0,0,0,0,"2013/7/9, 17:44:00",73,0,0,0,0,,,,10
222,"WESTGATE MALL",452,528,0,,,,"515 studio","<p>&nbsp;<img src=""/A_UpLoad//2013070509470144.jpg"" alt="""" width=""700"" height=""467"" /></p>
<p><img src=""/A_UpLoad//2013070809122019.jpg"" alt="""" width=""700"" height=""467"" /></p>
<p><img src=""/A_UpLoad//2013070509474247.jpg"" alt="""" width=""700"" height=""467"" /></p>
<p><img src=""/A_UpLoad//2013070509475948.jpg"" alt="""" width=""700"" height=""467"" /></p>","Yuki_He",0,0,0,0,"2013/7/5, 09:42:47",71,0,0,0,0,,,,10
221,"《ORANGE》",452,528,0,,,,"515 studio","<p><img src=""/A_UpLoad//2013070509275898.jpg"" width=""700"" height=""452"" alt="""" /></p>
<p><img src=""/A_UpLoad//2013070509283177.jpg"" alt="""" width=""700"" height=""452"" /></p>
<p><img src=""/A_UpLoad//2013070509285736.jpg"" alt="""" width=""700"" height=""452"" /></p>","Yuki_He",0,0,0,0,"2013/7/5, 09:29:08",70,0,0,0,0,,,,10
216,"AVRORA F/W",452,530,0,,,,"515 studio","<p>&nbsp;</p>
<p><img src=""/A_UpLoad//2013042411331153.jpg"" width=""700"" height=""655"" alt="""" /><img src=""/A_UpLoad//2013042411334852.jpg"" alt="""" width=""700"" height=""463"" /><img src=""/A_UpLoad//2013042411345813.jpg"" alt="""" width=""700"" height=""425"" /><img src=""/A_UpLoad//2013042411372613.jpg"" alt="""" width=""700"" height=""439"" /><img src=""/A_UpLoad//2013042411373950.jpg"" alt="""" width=""700"" height=""445"" /></p>
<p>&nbsp;</p>
<p>&nbsp;</p>","Yuki_He",0,0,0,0,"2013/4/23, 17:06:29",68,0,0,0,0,,,,10
213,"ID F/W",452,530,0,,,,"515 studio","<p><img src=""/A_UpLoad//2013031410300589.jpg"" alt="""" width=""700"" height=""520"" /><img src=""/A_UpLoad//2013031410310267.jpg"" alt="""" width=""700"" height=""464"" /><img src=""/A_UpLoad//2013031410313436.jpg"" width=""700"" height=""488"" alt="""" /></p>","Yuki_He",0,0,0,0,"2013/3/14, 10:32:16",65,0,0,0,0,,,,10
209,"GMD  S/S",452,530,0,,,,"515 studio","<p><img src=""/A_UpLoad//2013011116024937.jpg"" width=""700"" height=""479"" alt="""" /><img src=""/A_UpLoad//2013011116033310.jpg"" width=""700"" height=""470"" alt="""" /><img src=""/A_UpLoad//2013011116040257.jpg"" width=""700"" height=""442"" alt="""" /></p>","Yuki_He",0,0,0,0,"2013/1/11, 12:09:15",61,0,0,0,0,,,,10
292,"Skechers Performance",452,530,0,,,,"515 studio","<p><img src=""/A_UpLoad//2018051413032571.jpg"" alt="""" width=""650"" height=""891"" /></p>
<p><img src=""/A_UpLoad//2018051413023990.jpg"" alt="""" width=""650"" height=""663"" /></p>","Yuki_He",0,0,0,0,"2018/4/25, 17:11:21",155,0,0,0,0,,,,10
291,"Skechers Woman",452,530,0,,,,"515 studio","<p><img src=""/A_UpLoad//2018042316514735.jpg"" width=""700"" height=""1430"" alt="""" /><img src=""/A_UpLoad//2018042316515970.jpg"" width=""700"" height=""1512"" alt="""" /></p>","Yuki_He",0,0,0,0,"2018/4/23, 16:52:04",130,0,0,0,0,,,,10
327,"Kipling Video",452,530,0,,,,,"<div id=""player984800-parent"" style=""text-align: center;"">
<div style=""border-style: none; height: 468px; width: 780px; overflow: hidden; background-color: rgb(220, 220, 220); background-image: url(http://www.studio515.cn/A_UpLoadTool/editor/plugins/flvPlayer/flvPlayer.gif); background-repeat:no-repeat; background-position:center;""><script src=""http://www.studio515.cn/A_UpLoadTool/editor/plugins/flvPlayer/swfobject.js"" type=""text/javascript""></script>
<div id=""player984800""><a href=""http://www.macromedia.com/go/getflashplayer"">Get the Flash Player</a> to see this player.
<div id=""player984800-config"" style=""display: none;visibility: hidden;width: 0px;height:0px;overflow: hidden;"">url=http://img.studio515.cn/20181220/17-08-03%20kipling%20%E8%BD%BB%E8%A3%85%E8%B4%AD%E7%AC%AC%E5%85%AD%E7%89%88.mp4 iurl=/A_UpLoad/image/2018112023231529.jpg width=780 height=468 loop=false play=false downloadable=false fullscreen=true displayNavigation=true displayDigits=true playlistThumbs=false</div>
</div>
<script type=""text/javascript"">
	var s1 = new SWFObject(""http://www.studio515.cn/A_UpLoadTool/editor/plugins/flvPlayer/mediaplayer.swf"",""single"",""780"",""468"",""7"");
	s1.addVariable(""width"",""780"");
	s1.addVariable(""height"",""468"");
	s1.addVariable(""autostart"",""false"");
	s1.addVariable(""file"",""http://img.studio515.cn/20181220/17-08-03%20kipling%20%E8%BD%BB%E8%A3%85%E8%B4%AD%E7%AC%AC%E5%85%AD%E7%89%88.mp4"");
	s1.addVariable(""repeat"",""false"");
	s1.addVariable(""image"",""/A_UpLoad/image/2018112023231529.jpg"");
	s1.addVariable(""showdownload"",""false"");
	s1.addVariable(""link"",""http://img.studio515.cn/20181220/17-08-03%20kipling%20%E8%BD%BB%E8%A3%85%E8%B4%AD%E7%AC%AC%E5%85%AD%E7%89%88.mp4"");
	s1.addParam(""allowfullscreen"",""true"");
	s1.addVariable(""showdigits"",""true"");
	s1.addVariable(""shownavigation"",""true"");
	s1.addVariable(""logo"","""");
	s1.write(""player984800"");
</script></div>
</div>
<p>&nbsp;<a href=""http://img.studio515.cn/20181220/17-08-03%20kipling%20%E8%BD%BB%E8%A3%85%E8%B4%AD%E7%AC%AC%E5%85%AD%E7%89%88.mp4"">手机播放点击</a></p>","Studio515",0,0,0,0,"2018/11/20, 23:14:30",171,0,0,0,0,,,,10
